Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,key,Tm2,Tm3
2017,27,LAA,AL,0.0,0.0,,8.499,14.0,0.0,4.0,0.0,0.0,0.0,18.0,21.0,18.0,17.0,8.0,5.0,0.0,17.0,2.0,0.0,1.0,80.0,52.778,8.216,1.445,10.511,3.994,2.483,8.528,3.833,,8.999,4.802,-0.006,-0.339,101.394,4.532,-7.611,-0.667,0.366,0.189,-0.383,-5.722,0.44,0.496,,14144,SDP,
2018,28,SFG,NL,0.0,0.0,,12.6,4.0,0.0,3.0,0.0,0.0,0.0,5.0,8.0,7.0,7.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,24.0,33.0,9.96,1.8,14.4,5.4,1.8,7.2,4.0,,12.6,4.0,0.13,-0.27,92.0,3.31,-5.0,-0.5,0.12,0.2,-0.2,-5.0,0.377,0.4970000000000001,,14144,,
2012,27,DET,AL,0.0,1.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,10.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,24.0,51.0,4.1,3.0,22.5,0.0,4.5,2.3,0.5,,9.0,4.18,-0.38,0.04,108.0,4.97,-2.0,-0.2,1.26,0.0,-0.1,-1.0,0.413,0.499,,12260,,
2013,28,SDP,NL,0.0,1.0,,2.4,8.0,0.0,5.0,0.0,0.0,0.0,15.0,12.0,5.0,4.0,2.0,8.0,0.0,10.0,0.0,0.0,0.0,61.0,165.8,5.05,1.333,7.2,1.2,4.8,6.0,1.252,,3.0,4.084,0.012,-0.18,90.8,3.544,0.6,0.06,0.558,0.0,0.12,1.2,0.525,0.501,,12260,TOR,
2015,29,STL,NL,2.0,1.0,0.667,3.67,26.0,0.0,7.0,0.0,0.0,0.0,27.0,30.0,14.0,11.0,4.0,13.0,0.0,15.0,0.0,0.0,2.0,122.0,108.0,5.39,1.5930000000000002,10.0,1.3,4.3,5.0,1.15,,4.67,4.2,0.15,-0.31,101.1,3.79,-2.0,-0.3,0.56,0.0,0.0,0.0,0.49,0.498,,16716,,
2014,27,CLE,AL,0.0,0.0,,9.0,6.0,0.0,1.0,0.0,0.0,0.0,7.0,9.0,7.0,7.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,30.0,46.0,4.27,1.429,11.6,1.3,1.3,5.1,4.0,,9.0,4.35,-0.45,-0.32,103.5,4.63,-3.0,-0.4,0.15,0.1,-0.2,-3.0,0.439,0.498,,14100,,
2015,28,CLE,AL,2.0,0.0,1.0,3.78,28.0,0.0,9.0,0.0,0.0,1.0,33.1,37.0,15.0,14.0,2.0,13.0,0.0,23.0,0.0,0.0,1.0,149.0,115.0,3.7,1.5,10.0,0.5,3.5,6.2,1.77,,4.05,4.35,0.14,-0.32,110.3,4.29,1.0,0.1,0.44,-0.1,0.3,4.0,0.502,0.5,"$507,700",14100,,
2016,29,CLE,AL,0.0,0.0,,9.82,19.0,0.0,11.0,0.0,0.0,0.0,18.1,27.0,22.0,20.0,5.0,7.0,1.0,17.0,0.0,0.0,0.0,88.0,47.0,5.98,1.855,13.3,2.5,3.4,8.3,2.43,,10.8,4.57,0.1,-0.33,107.8,4.46,-13.0,-1.3,0.36,0.4,-0.7,-11.0,0.433,0.4920000000000001,,14100,,
2019,32,MIN,AL,0.0,0.0,,6.734,15.0,0.0,9.0,0.0,0.0,0.0,16.2,18.0,13.0,13.0,4.0,13.0,1.0,14.0,0.0,0.0,0.0,80.0,86.173,6.834,1.838,9.611,2.047,6.902,7.307,1.005,,6.734,4.835,-0.403,-0.324,103.757,5.094,-0.543,-0.041,0.328,0.014,0.073,1.321,0.48,0.5,,14100,DET,
2015,24,CLE,AL,7.0,3.0,0.7,3.05,15.0,15.0,0.0,1.0,0.0,0.0,91.1,77.0,32.0,31.0,9.0,24.0,1.0,44.0,1.0,1.0,0.0,365.0,141.0,4.27,1.106,7.6,0.9,2.4,4.3,1.83,,3.15,4.35,0.14,0.17,106.7,4.68,14.0,1.7,,-0.1,2.5,24.0,0.611,0.51,,16519,,
2016,25,CLE,AL,2.0,5.0,0.28600000000000003,6.68,19.0,9.0,2.0,0.0,0.0,0.0,60.2,85.0,45.0,45.0,13.0,13.0,3.0,54.0,1.0,0.0,5.0,270.0,68.0,4.84,1.615,12.6,1.9,1.9,8.0,4.15,,6.68,4.57,0.09,0.03,104.0,4.68,-14.0,-1.4,0.72,0.0,-0.8,-7.0,0.428,0.4920000000000001,"$511,400",16519,,
2019,28,CLE,AL,0.0,1.0,0.0,9.35,5.0,2.0,2.0,0.0,0.0,0.0,8.2,12.0,9.0,9.0,1.0,8.0,0.0,9.0,1.0,0.0,3.0,46.0,53.0,5.76,2.3080000000000003,12.5,1.0,8.3,9.3,1.13,,9.35,5.12,0.39,-0.1,100.1,4.64,-5.0,-0.4,3.2,-0.3,-0.6,-4.0,0.418,0.4970000000000001,"$641,250",16519,,
2015,24,CLE,AL,0.0,0.0,,2.25,8.0,0.0,5.0,0.0,0.0,0.0,8.0,5.0,2.0,2.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,30.0,199.0,2.76,0.875,5.6,1.1,2.3,12.4,5.5,,2.25,4.51,0.09,-0.33,110.7,4.53,2.0,0.2,0.12,-0.1,0.2,3.0,0.527,0.501,,16520,,
2016,25,CLE,AL,0.0,0.0,,2.53,10.0,0.0,2.0,0.0,0.0,0.0,10.2,9.0,3.0,3.0,1.0,5.0,2.0,7.0,0.0,0.0,1.0,44.0,184.0,4.46,1.3130000000000002,7.6,0.8,4.2,5.9,1.4,,2.53,4.6,0.08,-0.33,107.4,4.49,2.0,0.2,0.68,-0.1,0.3,3.0,0.524,0.501,,16520,,
2017,26,CLE,AL,1.0,0.0,1.0,4.38,21.0,0.0,14.0,0.0,0.0,0.0,24.2,23.0,12.0,12.0,5.0,10.0,0.0,20.0,1.0,0.0,1.0,108.0,105.0,5.51,1.338,8.4,1.8,3.6,7.3,2.0,,4.38,4.65,0.22,-0.32,107.0,4.39,0.0,0.0,0.16,-0.1,0.2,3.0,0.499,0.5,"$535,700",16520,,
2018,27,SEA,AL,0.0,1.0,0.0,1.23,14.0,0.0,3.0,0.0,0.0,1.0,14.2,9.0,2.0,2.0,1.0,3.0,1.0,15.0,3.0,0.0,0.0,57.0,339.0,3.23,0.818,5.5,0.6,1.8,9.2,5.0,,1.23,4.86,-0.08,-0.33,90.9,4.19,5.0,0.5,1.1,0.0,0.6,6.0,0.535,0.503,,16520,,
2019,28,SEA,AL,0.0,1.0,,5.168,40.0,0.0,9.0,0.0,0.0,4.0,41.300000000000004,39.0,26.0,25.0,5.0,22.0,1.0,49.0,3.0,1.0,4.0,191.0,98.595,4.105,1.411,8.115,1.007,4.646,10.361,2.271,,5.386,4.883,-0.514,-0.324,100.188,5.162,2.417,0.151,1.11,-0.091,0.431,6.045,0.491,0.493,"$559,100",16520,BAL,
2015,24,CLE,AL,0.0,0.0,,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,3.13,0.9,8.1,0.0,0.0,0.0,,,0.0,5.08,0.16,-0.38,105.2,4.77,2.0,0.2,0.34,-0.1,0.2,2.0,0.532,0.501,,18178,,
2015,23,MIA,NL,1.0,5.0,0.16699999999999998,5.25,20.0,9.0,4.0,0.0,0.0,0.0,61.2,73.0,37.0,36.0,5.0,25.0,2.0,28.0,3.0,1.0,2.0,274.0,73.0,4.64,1.589,10.7,0.7,3.6,4.1,1.12,,5.4,4.2,0.25,0.05,99.0,3.96,-9.0,-1.0,0.55,0.0,-0.5,-5.0,0.451,0.494,,16098,,
2016,24,MIA,NL,4.0,9.0,0.308,6.13,28.0,12.0,4.0,0.0,0.0,1.0,83.2,91.0,59.0,57.0,11.0,29.0,6.0,58.0,6.0,0.0,0.0,373.0,64.0,4.72,1.4340000000000002,9.8,1.2,3.1,6.2,2.0,,6.35,4.33,0.14,0.06,93.2,3.97,-22.0,-2.1,1.11,-0.1,-1.5,-15.0,0.425,0.487,,16098,,
2017,25,MIA,NL,14.0,7.0,0.667,3.82,34.0,28.0,2.0,0.0,0.0,0.0,169.2,152.0,77.0,72.0,26.0,64.0,4.0,113.0,14.0,1.0,5.0,724.0,104.0,5.2,1.273,8.1,1.4,3.4,6.0,1.77,,4.08,4.69,0.08,0.17,91.3,4.36,5.0,0.5,0.25,-0.1,1.8,21.0,0.514,0.503,"$535,000",16098,,
2018,26,MIA,NL,9.0,12.0,0.429,3.98,31.0,31.0,0.0,1.0,0.0,0.0,174.0,155.0,78.0,77.0,19.0,51.0,8.0,130.0,12.0,1.0,2.0,712.0,95.0,4.17,1.1840000000000002,8.0,1.0,2.6,6.7,2.55,,4.03,4.43,0.15,0.19,88.0,3.94,-2.0,-0.2,,-0.1,1.2,13.0,0.494,0.499,,16098,,
2019,27,MIA,NL,4.0,7.0,0.364,4.7,13.0,13.0,0.0,0.0,0.0,0.0,74.2,85.0,43.0,39.0,10.0,23.0,3.0,51.0,2.0,0.0,1.0,322.0,90.0,4.6,1.446,10.2,1.2,2.8,6.1,2.22,,5.18,4.46,0.07,0.19,96.5,4.42,-5.0,-0.5,,-0.1,0.1,1.0,0.463,0.4970000000000001,"$3,200,000",16098,,
2015,25,MIA,NL,4.0,1.0,0.8,3.76,15.0,11.0,1.0,0.0,0.0,0.0,67.0,65.0,28.0,28.0,7.0,21.0,1.0,59.0,3.0,0.0,0.0,281.0,101.0,3.81,1.284,8.7,0.9,2.8,7.9,2.81,,3.76,4.1,0.21,0.11,95.7,3.82,1.0,0.1,0.61,-0.1,0.6,6.0,0.507,0.501,,16533,,
2016,26,MIA,NL,8.0,6.0,0.5710000000000001,3.85,25.0,25.0,0.0,0.0,0.0,0.0,133.1,125.0,59.0,57.0,13.0,62.0,7.0,124.0,11.0,0.0,9.0,584.0,102.0,4.2,1.403,8.4,0.9,4.2,8.4,2.0,,3.98,4.36,0.12,0.18,95.4,4.21,4.0,0.4,,-0.1,1.5,15.0,0.518,0.503,"$512,500",16533,,
2017,27,MIA,NL,8.0,8.0,0.5,6.14,22.0,20.0,1.0,0.0,0.0,0.0,102.2,114.0,74.0,70.0,19.0,42.0,4.0,72.0,8.0,0.0,5.0,463.0,65.0,5.62,1.519,10.0,1.7,3.7,6.3,1.71,,6.49,4.6,0.09,0.18,93.9,4.4,-24.0,-2.2,1.31,-0.1,-1.4,-14.0,0.398,0.486,"$537,500",16533,,
2018,28,MIA,NL,3.0,4.0,0.429,4.09,52.0,0.0,5.0,0.0,0.0,3.0,50.2,37.0,25.0,23.0,5.0,18.0,1.0,50.0,1.0,0.0,3.0,202.0,93.0,3.59,1.086,6.6,0.9,3.2,8.9,2.78,,4.44,4.45,0.13,-0.3,90.5,3.63,-5.0,-0.5,1.47,-0.3,-0.3,0.0,0.491,0.4970000000000001,,16533,,
2019,29,MIA,NL,1.0,7.0,0.125,6.56,46.0,0.0,15.0,0.0,0.0,2.0,46.2,57.0,34.0,34.0,8.0,18.0,3.0,41.0,2.0,0.0,1.0,213.0,65.0,4.98,1.607,11.0,1.5,3.5,7.9,2.28,,6.56,4.77,0.07,-0.33,94.7,4.14,-12.0,-1.2,1.15,-0.2,-0.9,-8.0,0.475,0.493,"$1,125,000",16533,,
2015,23,MIA,NL,5.0,4.0,0.556,4.01,12.0,12.0,0.0,0.0,0.0,0.0,74.0,72.0,33.0,33.0,8.0,20.0,2.0,23.0,3.0,0.0,2.0,301.0,95.0,4.85,1.243,8.8,1.0,2.4,2.8,1.15,,4.01,4.06,0.24,0.16,96.4,3.84,-1.0,-0.1,,-0.1,0.5,5.0,0.491,0.499,,16534,,
2016,24,MIA,NL,3.0,6.0,0.333,4.99,18.0,13.0,0.0,0.0,0.0,0.0,79.1,96.0,45.0,44.0,8.0,20.0,1.0,37.0,3.0,0.0,1.0,346.0,79.0,4.39,1.462,10.9,0.9,2.3,4.2,1.85,,5.11,4.37,0.15,0.13,93.5,4.06,-9.0,-0.9,1.33,-0.1,-0.3,-2.0,0.452,0.495,,16534,,
2017,25,MIA,NL,2.0,3.0,0.4,5.06,20.0,8.0,6.0,0.0,0.0,0.0,48.0,66.0,33.0,27.0,8.0,20.0,5.0,26.0,1.0,0.0,0.0,229.0,79.0,5.55,1.7919999999999998,12.4,1.5,3.8,4.9,1.3,,6.19,4.75,0.1,0.03,90.3,4.22,-11.0,-1.0,0.58,0.0,-0.6,-6.0,0.448,0.494,,16534,,
2015,24,MIA,NL,2.0,1.0,0.667,2.88,23.0,0.0,9.0,0.0,0.0,0.0,25.0,17.0,10.0,8.0,1.0,13.0,2.0,18.0,2.0,0.0,1.0,105.0,134.0,4.01,1.2,6.1,0.4,4.7,6.5,1.38,,3.6,4.11,0.2,-0.3,96.8,3.49,0.0,0.0,0.71,-0.1,0.2,2.0,0.499,0.5,,18083,,
2016,25,MIA,NL,4.0,2.0,0.667,2.45,32.0,0.0,7.0,0.0,0.0,0.0,33.0,27.0,10.0,9.0,2.0,16.0,2.0,32.0,2.0,1.0,3.0,142.0,162.0,3.63,1.3030000000000002,7.4,0.5,4.4,8.7,2.0,,2.73,4.47,0.11,-0.32,95.5,3.86,4.0,0.5,0.6,-0.2,0.6,7.0,0.514,0.503,,18083,,
2017,26,MIA,NL,1.0,1.0,0.5,7.25,42.0,0.0,12.0,0.0,0.0,0.0,44.2,48.0,39.0,36.0,7.0,35.0,0.0,48.0,6.0,0.0,4.0,219.0,55.0,5.8,1.858,9.7,1.4,7.1,9.7,1.37,,7.86,4.62,0.08,-0.32,94.5,3.99,-19.0,-1.9,0.6,0.3,-1.2,-15.0,0.455,0.488,,18083,,
2015,25,MIA,NL,2.0,1.0,0.667,2.59,25.0,0.0,5.0,0.0,0.0,0.0,24.1,12.0,8.0,7.0,1.0,18.0,2.0,30.0,0.0,0.0,1.0,98.0,149.0,3.42,1.233,4.4,0.4,6.7,11.1,1.67,,2.96,4.1,0.14,-0.3,96.1,3.51,2.0,0.2,1.32,0.0,0.4,4.0,0.507,0.501,,18096,,
2016,26,MIA,NL,6.0,3.0,0.667,2.85,75.0,0.0,6.0,0.0,0.0,0.0,72.2,45.0,24.0,23.0,1.0,44.0,1.0,113.0,2.0,0.0,8.0,306.0,138.0,2.11,1.225,5.6,0.1,5.4,14.0,2.57,,2.97,4.43,0.08,-0.31,93.6,3.77,7.0,0.7,1.38,0.0,1.4,13.0,0.51,0.504,,18096,,
2017,27,MIA,NL,6.0,2.0,0.75,3.0,66.0,0.0,12.0,0.0,0.0,1.0,66.0,53.0,25.0,22.0,5.0,38.0,3.0,76.0,2.0,1.0,6.0,286.0,132.0,3.66,1.379,7.2,0.7,5.2,10.4,2.0,,3.41,4.67,0.07,-0.33,90.9,3.88,3.0,0.3,1.21,-0.1,0.8,10.0,0.505,0.502,"$536,500",18096,,
2018,28,MIA,NL,1.0,6.0,0.14300000000000002,4.2,61.0,0.0,25.0,0.0,0.0,10.0,55.2,40.0,27.0,26.0,8.0,34.0,3.0,60.0,5.0,0.0,4.0,245.0,91.0,4.97,1.329,6.5,1.3,5.5,9.7,1.76,,4.37,4.47,0.13,-0.31,89.1,3.6,-5.0,-0.5,1.22,-0.2,-0.2,0.0,0.4920000000000001,0.4970000000000001,"$1,113,000",18096,,
2019,29,WSN,NL,1.0,2.0,0.333,6.66,33.0,0.0,6.0,0.0,0.0,0.0,25.2,33.0,21.0,19.0,8.0,12.0,2.0,30.0,2.0,1.0,2.0,124.0,70.0,6.57,1.753,11.6,2.8,4.2,10.5,2.5,,7.36,4.73,-0.18,-0.33,104.2,4.77,-7.0,-0.7,1.4,-0.2,-0.6,-5.0,0.479,0.496,"$1,725,000",18096,,
2015,25,MIA,NL,0.0,0.0,,9.45,6.0,0.0,3.0,0.0,0.0,0.0,6.2,12.0,7.0,7.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,35.0,43.0,3.73,2.4,16.2,0.0,5.4,5.4,1.0,,9.45,4.41,0.28,-0.32,95.6,3.64,-4.0,-0.4,0.17,0.2,-0.2,-4.0,0.4270000000000001,0.4970000000000001,,18133,,
2015,26,MIA,NL,0.0,0.0,,3.18,7.0,0.0,1.0,0.0,0.0,0.0,5.2,5.0,2.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,24.0,128.0,4.72,1.235,7.9,1.6,3.2,7.9,2.5,,3.18,4.17,0.21,-0.3,96.8,3.54,0.0,0.0,0.59,0.0,0.1,1.0,0.504,0.5,,18167,,
2015,22,CHW,AL,9.0,6.0,0.6,3.75,26.0,23.0,1.0,1.0,0.0,0.0,139.1,130.0,63.0,58.0,11.0,71.0,0.0,139.0,8.0,0.0,7.0,607.0,104.0,3.87,1.443,8.4,0.7,4.6,9.0,1.96,,4.07,4.27,-0.06,0.14,97.3,4.35,3.0,0.3,1.5,-0.1,1.6,18.0,0.512,0.502,,16709,,
2016,23,CHW,AL,9.0,10.0,0.474,4.04,28.0,28.0,0.0,0.0,0.0,0.0,165.0,176.0,82.0,74.0,23.0,54.0,3.0,168.0,6.0,1.0,11.0,715.0,100.0,4.01,1.394,9.6,1.3,2.9,9.2,3.11,,4.47,4.48,-0.13,0.18,98.0,4.7,3.0,0.3,,-0.1,1.8,20.0,0.51,0.502,"$518,000",16709,,
2017,24,CHW,AL,2.0,5.0,0.28600000000000003,4.15,12.0,12.0,0.0,0.0,0.0,0.0,69.1,64.0,35.0,32.0,12.0,31.0,0.0,76.0,3.0,0.0,4.0,297.0,104.0,4.69,1.37,8.3,1.6,4.0,9.9,2.45,,4.54,5.01,-0.07,0.21,99.3,5.26,5.0,0.5,,0.0,1.1,13.0,0.5429999999999999,0.503,"$600,000",16709,,
2018,25,CHW,AL,6.0,8.0,0.429,4.18,20.0,20.0,0.0,0.0,0.0,0.0,120.2,97.0,61.0,56.0,15.0,55.0,1.0,90.0,12.0,0.0,4.0,511.0,103.0,4.95,1.26,7.2,1.1,4.1,6.7,1.64,,4.55,4.72,-0.33,0.21,99.3,5.23,8.0,0.9,,-0.1,2.0,21.0,0.5429999999999999,0.505,"$2,300,000",16709,,
2019,26,CHW,AL,3.0,2.0,0.6,5.19,7.0,7.0,0.0,0.0,0.0,0.0,34.2,33.0,22.0,20.0,4.0,17.0,0.0,46.0,1.0,0.0,5.0,158.0,90.0,3.62,1.442,8.6,1.0,4.4,11.9,2.71,,5.71,4.61,-0.32,0.21,101.2,5.2,-2.0,-0.2,,0.0,0.1,2.0,0.474,0.499,"$4,200,000",16709,,
2015,22,CHW,AL,0.0,2.0,0.0,4.8,7.0,2.0,2.0,0.0,0.0,0.0,15.0,14.0,8.0,8.0,1.0,9.0,1.0,20.0,0.0,0.0,0.0,66.0,83.0,3.13,1.533,8.4,0.6,5.4,12.0,2.22,,4.8,4.25,-0.05,-0.09,96.3,4.06,-1.0,-0.1,0.13,0.0,0.0,0.0,0.479,0.499,,16515,,
2017,24,OAK,AL,1.0,1.0,0.5,7.03,23.0,0.0,5.0,0.0,0.0,0.0,32.0,39.0,25.0,25.0,10.0,20.0,0.0,36.0,3.0,0.0,1.0,152.0,60.0,7.13,1.844,11.0,2.8,5.6,10.1,1.8,,7.03,4.84,-0.26,-0.34,95.5,4.55,-9.0,-0.9,0.59,0.1,-0.5,-6.0,0.461,0.495,"$537,500",16515,,
2018,25,OAK,AL,5.0,4.0,0.556,3.88,13.0,11.0,1.0,0.0,0.0,0.0,65.0,74.0,34.0,28.0,5.0,21.0,0.0,43.0,2.0,0.0,5.0,283.0,107.0,3.9,1.462,10.2,0.7,2.9,6.0,2.05,,4.71,4.4,0.18,0.19,100.1,4.41,-3.0,-0.3,0.01,0.0,0.3,4.0,0.479,0.498,,16515,,
2019,26,OAK,AL,9.0,2.0,0.818,2.7,15.0,15.0,0.0,0.0,0.0,0.0,90.0,80.0,34.0,27.0,7.0,21.0,1.0,97.0,4.0,0.0,5.0,371.0,163.0,2.91,1.122,8.0,0.7,2.1,9.7,4.62,,3.4,4.69,0.03,0.22,97.7,4.77,14.0,1.4,,-0.1,2.2,23.0,0.595,0.509,"$560,000",16515,,
2015,24,CHW,AL,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,10.0,5.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,31.0,69.0,4.13,2.333,15.0,0.0,6.0,4.5,0.75,,7.5,4.48,-0.08,0.17,104.0,4.92,-2.0,-0.2,,0.0,-0.1,-1.0,0.337,0.499,,14069,,
2016,25,CHW,AL,2.0,2.0,0.5,6.39,25.0,0.0,4.0,0.0,0.0,0.0,25.1,31.0,18.0,18.0,3.0,17.0,1.0,20.0,2.0,0.0,0.0,123.0,64.0,5.36,1.895,11.0,1.1,6.0,7.1,1.18,,6.39,4.47,-0.15,-0.32,96.4,4.15,-7.0,-0.7,0.88,0.0,-0.4,-4.0,0.473,0.496,,14069,,
2017,26,CHW,AL,2.0,1.0,0.667,6.4,57.0,0.0,12.0,0.0,0.0,0.0,64.2,73.0,48.0,46.0,16.0,34.0,3.0,42.0,4.0,0.0,1.0,294.0,67.0,6.84,1.655,10.2,2.2,4.7,5.8,1.24,,6.68,4.87,-0.08,-0.34,100.7,4.65,-15.0,-1.5,0.62,0.1,-0.7,-8.0,0.474,0.491,,14069,,
2018,27,CHW,AL,0.0,0.0,,4.406,20.0,0.0,9.0,0.0,0.0,1.0,33.3,34.0,17.0,17.0,8.0,20.0,0.0,21.0,1.0,0.0,1.0,148.0,93.244,6.697,1.555,8.794,2.069,5.183,5.469,1.156,,4.406,4.381,-0.415,-0.301,96.65,4.435,0.385,0.039,0.222,-0.068,0.136,2.047,0.489,0.49,,14069,NYM,
2015,25,ATL,NL,1.0,0.0,1.0,5.93,27.0,0.0,4.0,0.0,0.0,0.0,27.1,40.0,18.0,18.0,2.0,10.0,2.0,22.0,2.0,0.0,0.0,129.0,66.0,3.79,1.829,13.2,0.7,3.3,7.2,2.2,,5.93,4.46,-0.15,-0.32,96.0,4.11,-5.0,-0.6,0.95,-0.1,-0.4,-3.0,0.479,0.496,,16096,,
2015,25,ATL,NL,0.0,0.0,,10.8,2.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,44.0,18.13,1.8,10.8,10.8,5.4,10.8,2.0,,10.8,4.21,-0.12,-0.31,94.0,3.79,-1.0,-0.1,0.11,0.1,-0.1,-1.0,0.434,0.499,,16502,,
2016,26,ATL,NL,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,8.0,,1.0,0.429,0.0,0.0,3.9,15.4,4.0,,0.0,4.71,-0.06,-0.33,98.0,4.34,1.0,0.1,2.19,0.1,0.2,1.0,0.541,0.501,"$508,500",16502,,
2017,27,ATL,NL,1.0,1.0,0.5,2.51,16.0,0.0,1.0,0.0,0.0,0.0,14.1,7.0,4.0,4.0,1.0,6.0,0.0,18.0,0.0,0.0,0.0,53.0,177.0,2.81,0.907,4.4,0.6,3.8,11.3,3.0,,2.51,4.83,-0.12,-0.34,97.5,4.5,3.0,0.3,1.36,0.0,0.5,4.0,0.52,0.502,"$545,000",16502,,
2018,28,ATL,NL,4.0,0.0,1.0,3.43,69.0,0.0,11.0,0.0,0.0,2.0,60.1,52.0,27.0,23.0,3.0,20.0,1.0,69.0,5.0,0.0,2.0,255.0,119.0,2.76,1.193,7.8,0.4,3.0,10.3,3.45,,4.03,4.42,0.3,-0.3,99.8,3.8,-2.0,-0.2,1.32,-0.2,0.2,4.0,0.498,0.499,"$610,000",16502,,
2019,29,ATL,NL,3.0,1.0,0.75,4.98,27.0,0.0,4.0,0.0,0.0,0.0,21.2,18.0,14.0,12.0,5.0,11.0,0.0,22.0,1.0,0.0,1.0,93.0,93.0,5.85,1.338,7.5,2.1,4.6,9.1,2.0,,5.82,4.56,0.17,-0.31,100.3,4.08,-4.0,-0.4,1.34,-0.1,-0.3,-2.0,0.486,0.498,"$1,610,000",16502,,
2015,24,ATL,NL,7.0,6.0,0.5379999999999999,4.78,23.0,20.0,1.0,1.0,0.0,1.0,116.2,130.0,66.0,62.0,13.0,51.0,2.0,73.0,9.0,1.0,4.0,514.0,80.0,4.87,1.551,10.0,1.0,3.9,5.6,1.43,,5.09,4.24,-0.14,0.15,95.9,4.35,-9.0,-0.9,0.66,-0.1,0.0,0.0,0.459,0.494,,16503,,
2016,25,ATL,NL,2.0,3.0,0.4,6.04,11.0,11.0,0.0,0.0,0.0,0.0,53.2,57.0,37.0,36.0,7.0,15.0,3.0,27.0,2.0,0.0,4.0,233.0,69.0,4.79,1.342,9.6,1.2,2.5,4.5,1.8,,6.2,4.33,-0.15,0.18,96.9,4.51,-10.0,-0.9,,0.0,-0.5,-5.0,0.414,0.494,"$511,250",16503,,
2015,26,ATL,NL,2.0,2.0,0.5,4.63,39.0,0.0,12.0,0.0,0.0,0.0,35.0,27.0,20.0,18.0,4.0,22.0,2.0,37.0,0.0,0.0,1.0,151.0,84.0,4.39,1.4,6.9,1.0,5.7,9.5,1.68,,5.14,4.36,-0.11,-0.32,97.2,4.03,-4.0,-0.4,1.19,-0.1,-0.3,-1.0,0.489,0.4970000000000001,,16508,,
2016,27,ATL,NL,2.0,0.0,1.0,4.24,15.0,0.0,3.0,0.0,0.0,0.0,17.0,14.0,9.0,8.0,2.0,9.0,1.0,16.0,2.0,0.0,1.0,74.0,100.0,4.73,1.3530000000000002,7.4,1.1,4.8,8.5,1.78,,4.76,4.44,-0.12,-0.31,97.9,4.16,-1.0,-0.1,0.94,0.0,0.0,0.0,0.493,0.499,,16508,,
2015,22,ATL,NL,8.0,8.0,0.5,4.71,20.0,19.0,0.0,0.0,0.0,0.0,109.0,119.0,59.0,57.0,16.0,40.0,4.0,72.0,4.0,3.0,2.0,478.0,82.0,4.93,1.459,9.8,1.3,3.3,5.9,1.8,,4.87,4.29,-0.14,0.16,98.7,4.53,-3.0,-0.4,0.2,-0.1,0.5,5.0,0.482,0.498,,17615,,
2016,23,ATL,NL,7.0,13.0,0.35,5.0,27.0,26.0,1.0,0.0,0.0,1.0,156.2,159.0,90.0,87.0,26.0,49.0,3.0,115.0,4.0,1.0,5.0,671.0,83.0,4.85,1.328,9.1,1.5,2.8,6.6,2.35,,5.17,4.41,-0.14,0.18,99.5,4.71,-7.0,-0.7,3.36,-0.1,0.5,6.0,0.473,0.496,"$507,500",17615,,
2017,24,ATL,NL,0.0,1.0,0.0,8.35,20.0,1.0,8.0,0.0,0.0,0.0,32.1,43.0,31.0,30.0,5.0,13.0,0.0,22.0,2.0,0.0,0.0,153.0,53.0,5.2,1.732,12.0,1.4,3.6,6.1,1.69,,8.63,4.76,-0.22,-0.23,99.9,4.74,-14.0,-1.4,0.29,0.3,-0.7,-11.0,0.433,0.4920000000000001,,17615,,
2018,25,ATL,NL,1.0,1.0,,4.202,18.0,3.0,3.0,0.0,0.0,0.0,39.3,41.0,20.0,19.0,8.0,7.0,0.0,32.0,0.0,0.0,1.0,166.0,118.883,4.601,1.179,9.039,1.768,1.572,7.074,4.552,,4.421,4.513,0.229,-0.092,99.92,4.264,-0.982,-0.098,0.619,-0.033,0.033,0.655,0.468,0.491,,17615,CIN,
